username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Fabien,France,Deluxe Family Room,2 nights,Couple,09-29-2023 00:00:00,"Environnement agréable et paisible, avec cependant un manque de propretés et des bruits d’animaux dans les plafonds déra",7.0,fr,"Environnement calme, avec une jolie vue, complexe agréable","Le logement n’était pas très propre, salle de bain sales, portes sales, poussières un peu partout La nuit nous entendions des bruits d’animaux qui couraient au plafond","title: Environnement agréable et paisible, avec cependant un manque de propretés et des bruits d’animaux dans les plafonds déra. liked: Environnement calme, avec une jolie vue, complexe agréable. disliked: Le logement n’était pas très propre, salle de bain sales, portes sales, poussières un peu partout La nuit nous entendions des bruits d’animaux qui couraient au plafond.",,0,0,
Annychris,France,Deluxe Double Room,2 nights,Family,09-28-2023 00:00:00,Very good,8.0,fr,"L'environnement, le cadre extérieur axé sur la zenitude !","Équipements, propreté, prestations petit déjeuner, chambres non insonorisées et soi disant vue sur la piscine qui est inexistante !!","title: Very good. liked: L'environnement, le cadre extérieur axé sur la zenitude ! disliked: Équipements, propreté, prestations petit déjeuner, chambres non insonorisées et soi disant vue sur la piscine qui est inexistante !!",,0,0,
Clemence,France,Deluxe Double Room,4 nights,Solo traveller,09-26-2023 00:00:00,sublime! belle pause,9.0,fr,le calme!,le peu d’eau chaude :(,title: sublime! belle pause. liked: le calme! disliked: le peu d’eau chaude :(,,0,0,
Alejandro,Spain,Deluxe Family Room,1 night,Couple,09-25-2023 00:00:00,Superb,9.0,es,Las vistas son tan espectaculares como en las fotos. El lugar es increíble. El restaurante es bueno y hay facilidad para alquilar motos.,,title: Superb. liked: Las vistas son tan espectaculares como en las fotos. El lugar es increíble. El restaurante es bueno y hay facilidad para alquilar motos.,,0,0,
Frank9483,Netherlands,Deluxe Family Room,3 nights,Couple,09-23-2023 00:00:00,Very good,8.0,nl,"Super mooi uitzicht, ruime kamer, goed liggend bed, yoga lessen in de ochtend en lekker eten (ontbijt en avondeten).",Op het allerlaatst was er wat onenigheid over de prijs van een bepaald item op de rekening (op de rekening stond een hoger bedrag dan van tevoren afgesproken was met ons). Daar houd ik echt niet van; zeg gewoon hoe duur iets is en geen gedoe achteraf.,"title: Very good. liked: Super mooi uitzicht, ruime kamer, goed liggend bed, yoga lessen in de ochtend en lekker eten (ontbijt en avondeten). disliked: Op het allerlaatst was er wat onenigheid over de prijs van een bepaald item op de rekening (op de rekening stond een hoger bedrag dan van tevoren afgesproken was met ons). Daar houd ik echt niet van; zeg gewoon hoe duur iets is en geen gedoe achteraf.",,1,0,
Lidia,Spain,Deluxe Family Room,2 nights,Couple,09-21-2023 00:00:00,Very good,8.0,es,Las vistas hacia los campos,,title: Very good. liked: Las vistas hacia los campos.,,1,0,
Thomas,Austria,Deluxe Family Room,1 night,Couple,09-18-2023 00:00:00,Très bel endroit !!,9.0,fr,"Un endroit vraiment magnifique avec la baie vitrée de la chambre qui donne sur les plantations, le personnel est super, le resto/petit dej très bon, le cours de yoga le matin très bonne addition :)",Pas grand chose!,"title: Très bel endroit !! liked: Un endroit vraiment magnifique avec la baie vitrée de la chambre qui donne sur les plantations, le personnel est super, le resto/petit dej très bon, le cours de yoga le matin très bonne addition :) disliked: Pas grand chose!",,0,0,
Nataliiа,Ukraine,Deluxe Family Room,2 nights,Couple,09-14-2023 00:00:00,Superb,9.0,uk,"Гарний краєвид, чисто, йога щоранку о 7й. Неймовірне ліжко велике і комфортне.",,"title: Superb. liked: Гарний краєвид, чисто, йога щоранку о 7й. Неймовірне ліжко велике і комфортне.",,0,0,
Nathalie,France,Two-Bedroom Villa,2 nights,Family,09-11-2023 00:00:00,Good,7.0,fr,Emplacement très reposant au milieu des rizières. Personnel très sympathique.,Chambre très vetuste. Fils électriques apparents. Nombreuses lampes non fonctionnelles. Étincelles lorsque l’on branche quelque chose. Douche sale( nombreux cheveux et poils...) Pas de poubelles.,title: Good. liked: Emplacement très reposant au milieu des rizières. Personnel très sympathique. disliked: Chambre très vetuste. Fils électriques apparents. Nombreuses lampes non fonctionnelles. Étincelles lorsque l’on branche quelque chose. Douche sale( nombreux cheveux et poils...) Pas de poubelles.,,0,0,
Flaviana,Italy,Deluxe Family Room,1 night,Group,09-10-2023 00:00:00,Very good,8.0,it,"Siamo andati via prima che ci potesse essere servita la colazione, ma ci hanno dato un sacchetto con due uova e pane. La posizione è bella per il paesaggio, la struttura è immersa nelle risaie, ma se non si ha un mezzo per spostarsi risulta isolata.",,"title: Very good. liked: Siamo andati via prima che ci potesse essere servita la colazione, ma ci hanno dato un sacchetto con due uova e pane. La posizione è bella per il paesaggio, la struttura è immersa nelle risaie, ma se non si ha un mezzo per spostarsi risulta isolata.",,1,0,
Laurence,Luxembourg,Suite Room,1 night,Family,09-09-2023 00:00:00,Superb,9.0,fr,Superbe endroit avec une vue magnifique sur les rizières en contrebas.,,title: Superb. liked: Superbe endroit avec une vue magnifique sur les rizières en contrebas.,,0,0,
Francesca,Italy,Two-Bedroom Villa,3 nights,Family,09-04-2023 00:00:00,Posizione e paesaggio splendidi,9.0,it,"La stanza familiare è bellissima, con una grande vetrata sulle risaie. Personale gentile e disponibile. La posizione è ottima per esplorare il nord, assolutamente immersa nella natura. Ottimo soggiorno.",Pulizia un po’ scadente,"title: Posizione e paesaggio splendidi. liked: La stanza familiare è bellissima, con una grande vetrata sulle risaie. Personale gentile e disponibile. La posizione è ottima per esplorare il nord, assolutamente immersa nella natura. Ottimo soggiorno. disliked: Pulizia un po’ scadente.",,0,0,
Elisa,Italy,Deluxe Family Room,1 night,Couple,09-03-2023 00:00:00,Relax in mezzo alla natura,8.0,it,Location in mezzo alla natura con vista risaia. Lezione di yoga gratuita molto interessante.,Un po’ difficile organizzare spostamenti per altre destinazioni,title: Relax in mezzo alla natura. liked: Location in mezzo alla natura con vista risaia. Lezione di yoga gratuita molto interessante. disliked: Un po’ difficile organizzare spostamenti per altre destinazioni.,,0,0,
Nicola,Italy,Deluxe Family Room,1 night,Couple,08-31-2023 00:00:00,Good,7.0,it,Vista meravigliosa sulla valle e giardino stupendo,,title: Good. liked: Vista meravigliosa sulla valle e giardino stupendo.,,0,0,
Davide,Italy,Deluxe Double Room,3 nights,Family,08-29-2023 00:00:00,Very good,8.0,it,Il posto è stupendo e lo staff gentile e disponibile,Potrebbe essere un pò più pulito,title: Very good. liked: Il posto è stupendo e lo staff gentile e disponibile. disliked: Potrebbe essere un pò più pulito.,,0,0,
Oriana,Italy,Two-Bedroom Villa,1 night,Group,08-29-2023 00:00:00,Very good,8.0,it,Locazione meravigliosa con un panorama spettacolare. Cibo molto buono.,Noi avevamo bungalow a due piani : rifiniture bagno e doccia da aggiornare.,title: Very good. liked: Locazione meravigliosa con un panorama spettacolare. Cibo molto buono. disliked: Noi avevamo bungalow a due piani : rifiniture bagno e doccia da aggiornare.,,0,0,
Youssef,France,Two-Bedroom Villa,3 nights,Family,08-27-2023 00:00:00,Very good,8.0,fr,"La vue sur les rizières depuis le lit, le cours matinal de yoga, la cuisine familiale, les environs de l'hôtel avec ces balades au milieu de la nature.",Le logement manque un peu d'entretien.,"title: Very good. liked: La vue sur les rizières depuis le lit, le cours matinal de yoga, la cuisine familiale, les environs de l'hôtel avec ces balades au milieu de la nature. disliked: Le logement manque un peu d'entretien.",,0,0,
Luca,Italy,Deluxe Family Room,2 nights,Couple,08-26-2023 00:00:00,Very good,8.0,it,La struttura è molto bella con una vista fantastica. Lo yoga la mattina da quel tocco in piu che non tutti hanno e la colazione è buona.,Le stanze sono un pó umide e la potrebbero essere piu pulite ma nel complesso il soggiorno è stato soddisfacente.,title: Very good. liked: La struttura è molto bella con una vista fantastica. Lo yoga la mattina da quel tocco in piu che non tutti hanno e la colazione è buona. disliked: Le stanze sono un pó umide e la potrebbero essere piu pulite ma nel complesso il soggiorno è stato soddisfacente.,,1,0,
Pettarini,Italy,Deluxe Family Room,1 night,Couple,08-25-2023 00:00:00,"Luogo molto carino, tranquillo, bella la camera, staff molto molto gentile",9.0,it,"La possibilità di fare yoga la mattina, la gentilezza dello staff, colazione buona, villaggio molto carino",Formiche in camera,"title: Luogo molto carino, tranquillo, bella la camera, staff molto molto gentile. liked: La possibilità di fare yoga la mattina, la gentilezza dello staff, colazione buona, villaggio molto carino. disliked: Formiche in camera.",,0,0,
Jason,Germany,Deluxe Family Room,2 nights,Family,08-25-2023 00:00:00,Very good,8.0,de,"Tolle Lage, schöne Aussicht auf Reisfelder, Personal absolut freundlich und hilfsbereit. Sehr bequemes Bett! Der Garten ist traumhaft schön.","Yoga ab 7 Uhr direkt über unserem Zimmer (sehr lautes Gepolter), nach 30 Minuten immer noch kein warmes Wasser, Badezimmer allgemein zu dunkel.","title: Very good. liked: Tolle Lage, schöne Aussicht auf Reisfelder, Personal absolut freundlich und hilfsbereit. Sehr bequemes Bett! Der Garten ist traumhaft schön. disliked: Yoga ab 7 Uhr direkt über unserem Zimmer (sehr lautes Gepolter), nach 30 Minuten immer noch kein warmes Wasser, Badezimmer allgemein zu dunkel.",,0,0,
Manuel,Italy,Deluxe Family Room,3 nights,Family,08-22-2023 00:00:00,Very good,8.0,it,Posizione lontano dal caos. Bella vista. Staff molto gentile.,Le stanze potrebbero essere più pulite. Le stanze sopra il ristorante risultano rumorose quando c'è gente a mangiare (pareti sottili).,title: Very good. liked: Posizione lontano dal caos. Bella vista. Staff molto gentile. disliked: Le stanze potrebbero essere più pulite. Le stanze sopra il ristorante risultano rumorose quando c'è gente a mangiare (pareti sottili).,,0,0,
Rika,Indonesia,Deluxe Family Room,3 nights,Group,08-21-2023 00:00:00,"so far nginep di village above the clouds sangat menyenangakan, viewnya keren, tempatnya nyaman dan ada kelas yoga di Pa",8.0,id,"viewnya luar biasa, tenang, nyaman","tdk TV, hair dryer","title: so far nginep di village above the clouds sangat menyenangakan, viewnya keren, tempatnya nyaman dan ada kelas yoga di Pa. liked: viewnya luar biasa, tenang, nyaman. disliked: tdk TV, hair dryer.",,1,0,
Damien,Indonesia,Deluxe Double Room,2 nights,Family,08-19-2023 00:00:00,Very good,8.0,fr,super vue. endroit tres agreable. staff tres gentil et serviable. espace de yoga avec vue imprenable,,title: Very good. liked: super vue. endroit tres agreable. staff tres gentil et serviable. espace de yoga avec vue imprenable.,,0,0,
Benedicte,France,Deluxe Double Room,1 night,Couple,08-17-2023 00:00:00,Bon séjour dans un cadre magnifique,8.0,fr,Jardin luxuriant et magnifique vue. La cabane est très belle,"La cabane n’étant pas isolée, on entend beaucoup les bruits extérieurs","title: Bon séjour dans un cadre magnifique. liked: Jardin luxuriant et magnifique vue. La cabane est très belle. disliked: La cabane n’étant pas isolée, on entend beaucoup les bruits extérieurs.",,0,0,
